dataset,model,cpu_load,n_samples,test_accuracy,test_precision,test_f1_score,test_recall,fit_time,emission_time,emissions,energy_consumed
Banknote-authentication-P,Neighbors,1.8124999999999998,1372.000000,1.000000,1.000000,1.000000,1.000000,0.007288,1.104485e+00,2.547592e-06,1.314120e-05
Banknote-authentication-P,NaiveBayes,1.8124999999999998,1372.000000,0.830521,0.836605,0.835568,0.836364,0.007239,4.444337e-02,1.035507e-07,5.341436e-07
Banknote-authentication-P,NaiveBayes,1.8124999999999998,1372.000000,0.851066,0.851991,0.851168,0.850909,0.006676,4.444337e-02,1.035507e-07,5.341436e-07
Banknote-authentication-P,NaiveBayes,1.8124999999999998,1372.000000,0.798965,0.807353,0.805093,0.806569,0.006460,4.444337e-02,1.035507e-07,5.341436e-07
Banknote-authentication-P,NaiveBayes,1.8124999999999998,1372.000000,0.845772,0.857136,0.852542,0.854015,0.006513,4.444337e-02,1.035507e-07,5.341436e-07
Banknote-authentication-P,NaiveBayes,1.8124999999999998,1372.000000,0.853915,0.857570,0.857327,0.857664,0.006413,4.444337e-02,1.035507e-07,5.341436e-07
Banknote-authentication-P,GradientBoost,2.1875,1372.000000,0.996732,0.996393,0.996365,0.996364,0.326553,3.689942e-01,1.158436e-06,5.975539e-06
Banknote-authentication-P,GradientBoost,2.1875,1372.000000,1.000000,1.000000,1.000000,1.000000,0.282212,3.689942e-01,1.158436e-06,5.975539e-06
Banknote-authentication-P,GradientBoost,2.1875,1372.000000,0.990132,0.989314,0.989063,0.989051,0.307756,3.689942e-01,1.158436e-06,5.975539e-06
Banknote-authentication-P,GradientBoost,2.1875,1372.000000,0.995902,0.996374,0.996349,0.996350,0.317085,3.689942e-01,1.158436e-06,5.975539e-06
Banknote-authentication-P,GradientBoost,2.1875,1372.000000,1.000000,1.000000,1.000000,1.000000,0.285515,3.689942e-01,1.158436e-06,5.975539e-06
Banknote-authentication-P,Neural,2.1875,1372.000000,1.000000,1.000000,1.000000,1.000000,0.612937,1.156186e+00,2.668911e-06,1.376700e-05
Banknote-authentication-P,Neural,2.1875,1372.000000,1.000000,1.000000,1.000000,1.000000,0.519915,1.156186e+00,2.668911e-06,1.376700e-05
Banknote-authentication-P,Neural,2.1875,1372.000000,1.000000,1.000000,1.000000,1.000000,0.606807,1.156186e+00,2.668911e-06,1.376700e-05
Banknote-authentication-P,Neural,2.1875,1372.000000,1.000000,1.000000,1.000000,1.000000,0.538956,1.156186e+00,2.668911e-06,1.376700e-05
Banknote-authentication-P,Neural,2.1875,1372.000000,1.000000,1.000000,1.000000,1.000000,0.592480,1.156186e+00,2.668911e-06,1.376700e-05
Eeg-eye-state,Linear,3.25,14980.000000,0.568244,0.581190,0.572345,0.587116,0.126552,1.517524e+00,3.470688e-06,1.790279e-05
Eeg-eye-state,Linear,3.25,14980.000000,0.608108,0.622090,0.614053,0.624499,0.129119,1.517524e+00,3.470688e-06,1.790279e-05
Eeg-eye-state,Linear,3.25,14980.000000,0.575226,0.590110,0.578755,0.594793,0.111413,1.517524e+00,3.470688e-06,1.790279e-05
Eeg-eye-state,Linear,3.25,14980.000000,0.572003,0.587660,0.574770,0.592457,0.086774,1.517524e+00,3.470688e-06,1.790279e-05
Eeg-eye-state,Linear,3.25,14980.000000,0.551559,0.564465,0.553470,0.572430,0.075995,1.517524e+00,3.470688e-06,1.790279e-05
Eeg-eye-state,Forest,3.9375,14980.000000,0.927033,0.930881,0.930028,0.930240,1.797778,9.898540e+00,2.269660e-05,1.170754e-04
Eeg-eye-state,Forest,3.9375,14980.000000,0.925078,0.928819,0.928026,0.928238,1.735263,9.898540e+00,2.269660e-05,1.170754e-04
Eeg-eye-state,Forest,3.9375,14980.000000,0.934122,0.936889,0.936449,0.936582,1.754667,9.898540e+00,2.269660e-05,1.170754e-04
Eeg-eye-state,Forest,3.9375,14980.000000,0.925035,0.928866,0.928020,0.928238,1.724577,9.898540e+00,2.269660e-05,1.170754e-04
Eeg-eye-state,Forest,3.9375,14980.000000,0.924264,0.927709,0.927041,0.927236,1.732131,9.898540e+00,2.269660e-05,1.170754e-04
Eeg-eye-state,SupportVector,4.75,14980.000000,0.711095,0.741968,0.718692,0.728972,3.643869,2.483492e+01,5.701486e-05,2.940987e-04
Eeg-eye-state,SupportVector,4.75,14980.000000,0.678565,0.702872,0.685474,0.695928,3.733511,2.483492e+01,5.701486e-05,2.940987e-04
Eeg-eye-state,SupportVector,4.75,14980.000000,0.664319,0.733539,0.664168,0.691923,3.543250,2.483492e+01,5.701486e-05,2.940987e-04
Eeg-eye-state,SupportVector,4.75,14980.000000,0.606385,0.657526,0.600270,0.635514,3.867666,2.483492e+01,5.701486e-05,2.940987e-04
Eeg-eye-state,SupportVector,4.75,14980.000000,0.583846,0.633983,0.572190,0.615154,4.012712,2.483492e+01,5.701486e-05,2.940987e-04
Eeg-eye-state,Neighbors,4.875,14980.000000,0.912732,0.913571,0.913560,0.913551,0.028248,2.161610e+00,4.950964e-06,2.553847e-05
Eeg-eye-state,Neighbors,4.875,14980.000000,0.862805,0.864182,0.864166,0.864152,0.023269,2.161610e+00,4.950964e-06,2.553847e-05
Eeg-eye-state,Neighbors,4.875,14980.000000,0.899801,0.901829,0.901758,0.901869,0.023822,2.161610e+00,4.950964e-06,2.553847e-05
Eeg-eye-state,Neighbors,4.875,14980.000000,0.810271,0.815467,0.814644,0.815421,0.022795,2.161610e+00,4.950964e-06,2.553847e-05
Eeg-eye-state,Neighbors,4.875,14980.000000,0.835261,0.837074,0.837093,0.837116,0.024066,2.161610e+00,4.950964e-06,2.553847e-05
Eeg-eye-state,NaiveBayes,4.875,14980.000000,0.539649,0.554566,0.498317,0.518024,0.011876,3.022165e-01,9.100115e-07,4.694096e-06
Eeg-eye-state,NaiveBayes,4.875,14980.000000,0.506419,0.532529,0.346248,0.461949,0.013089,3.022165e-01,9.100115e-07,4.694096e-06
Eeg-eye-state,NaiveBayes,4.875,14980.000000,0.497959,0.490612,0.312686,0.450935,0.043898,3.022165e-01,9.100115e-07,4.694096e-06
Eeg-eye-state,NaiveBayes,4.875,14980.000000,0.497657,0.476541,0.297273,0.448932,0.015646,3.022165e-01,9.100115e-07,4.694096e-06
Eeg-eye-state,NaiveBayes,4.875,14980.000000,0.494353,0.434044,0.292478,0.445594,0.014323,3.022165e-01,9.100115e-07,4.694096e-06
Eeg-eye-state,GradientBoost,5.1875,14980.000000,0.799971,0.806920,0.805204,0.806409,1.895914,1.055674e+01,2.420859e-05,1.248747e-04
Eeg-eye-state,GradientBoost,5.1875,14980.000000,0.801150,0.813128,0.807882,0.810080,1.875588,1.055674e+01,2.420859e-05,1.248747e-04
Eeg-eye-state,GradientBoost,5.1875,14980.000000,0.808824,0.816316,0.814169,0.815421,1.959584,1.055674e+01,2.420859e-05,1.248747e-04
Eeg-eye-state,GradientBoost,5.1875,14980.000000,0.801759,0.814020,0.808504,0.810748,1.904170,1.055674e+01,2.420859e-05,1.248747e-04
Eeg-eye-state,GradientBoost,5.1875,14980.000000,0.805836,0.815131,0.811789,0.813418,1.882928,1.055674e+01,2.420859e-05,1.248747e-04
Eeg-eye-state,Neural,99.5,14980.000000,0.922802,0.923093,0.922949,0.922897,36.955441,3.048712e+02,6.994617e-04,3.608021e-03
Eeg-eye-state,Neural,99.5,14980.000000,0.890707,0.890838,0.889408,0.889186,67.042732,3.048712e+02,6.994617e-04,3.608021e-03
Eeg-eye-state,Neural,99.5,14980.000000,0.925064,0.926931,0.926816,0.926903,69.941236,3.048712e+02,6.994617e-04,3.608021e-03
Eeg-eye-state,Neural,99.5,14980.000000,0.847747,0.850650,0.850548,0.850801,50.148352,3.048712e+02,6.994617e-04,3.608021e-03
Eeg-eye-state,Neural,99.5,14980.000000,0.868275,0.870063,0.870090,0.870160,79.762422,3.048712e+02,6.994617e-04,3.608021e-03
Eeg-eye-state-P,Linear,92.0625,14980.000000,0.568244,0.581190,0.572345,0.587116,0.042385,1.713717e+00,3.946242e-06,2.035583e-05
Eeg-eye-state-P,Linear,92.0625,14980.000000,0.608108,0.622090,0.614053,0.624499,0.046637,1.713717e+00,3.946242e-06,2.035583e-05
Eeg-eye-state-P,Linear,92.0625,14980.000000,0.575226,0.590110,0.578755,0.594793,0.044671,1.713717e+00,3.946242e-06,2.035583e-05
Eeg-eye-state-P,Linear,92.0625,14980.000000,0.572003,0.587660,0.574770,0.592457,0.059145,1.713717e+00,3.946242e-06,2.035583e-05
Eeg-eye-state-P,Linear,92.0625,14980.000000,0.551559,0.564465,0.553470,0.572430,0.056657,1.713717e+00,3.946242e-06,2.035583e-05
Eeg-eye-state-P,Forest,87.1875,14980.000000,0.926081,0.930406,0.929329,0.929573,2.307070,3.643370e+00,8.451275e-06,4.359406e-05
Eeg-eye-state-P,Forest,87.1875,14980.000000,0.929404,0.932685,0.932070,0.932243,2.198941,3.643370e+00,8.451275e-06,4.359406e-05
Eeg-eye-state-P,Forest,87.1875,14980.000000,0.930708,0.934070,0.933403,0.933578,2.365934,3.643370e+00,8.451275e-06,4.359406e-05
Eeg-eye-state-P,Forest,87.1875,14980.000000,0.924208,0.929531,0.927928,0.928238,2.368198,3.643370e+00,8.451275e-06,4.359406e-05
Eeg-eye-state-P,Forest,87.1875,14980.000000,0.929152,0.932855,0.932045,0.932243,2.225595,3.643370e+00,8.451275e-06,4.359406e-05
Eeg-eye-state-P,SupportVector,78.5625,14980.000000,0.711095,0.741968,0.718692,0.728972,5.435923,9.377616e+00,2.191891e-05,1.130639e-04
Eeg-eye-state-P,SupportVector,78.5625,14980.000000,0.678565,0.702872,0.685474,0.695928,5.800783,9.377616e+00,2.191891e-05,1.130639e-04
Eeg-eye-state-P,SupportVector,78.5625,14980.000000,0.664319,0.733539,0.664168,0.691923,5.469852,9.377616e+00,2.191891e-05,1.130639e-04
Eeg-eye-state-P,SupportVector,78.5625,14980.000000,0.606385,0.657526,0.600270,0.635514,5.847993,9.377616e+00,2.191891e-05,1.130639e-04
Eeg-eye-state-P,SupportVector,78.5625,14980.000000,0.583846,0.633983,0.572190,0.615154,6.348882,9.377616e+00,2.191891e-05,1.130639e-04
Eeg-eye-state-P,Neighbors,72.75,14980.000000,0.912732,0.913571,0.913560,0.913551,0.042011,1.776811e+00,4.128869e-06,2.129787e-05
Eeg-eye-state-P,Neighbors,72.75,14980.000000,0.862805,0.864182,0.864166,0.864152,0.029756,1.776811e+00,4.128869e-06,2.129787e-05
Eeg-eye-state-P,Neighbors,72.75,14980.000000,0.899801,0.901829,0.901758,0.901869,0.031718,1.776811e+00,4.128869e-06,2.129787e-05
Eeg-eye-state-P,Neighbors,72.75,14980.000000,0.810271,0.815467,0.814644,0.815421,0.030284,1.776811e+00,4.128869e-06,2.129787e-05
Eeg-eye-state-P,Neighbors,72.75,14980.000000,0.835261,0.837074,0.837093,0.837116,0.031239,1.776811e+00,4.128869e-06,2.129787e-05
Eeg-eye-state-P,NaiveBayes,72.75,14980.000000,0.539649,0.554566,0.498317,0.518024,0.020365,1.969812e-01,5.957180e-07,3.072881e-06
Eeg-eye-state-P,NaiveBayes,72.75,14980.000000,0.506419,0.532529,0.346248,0.461949,0.022317,1.969812e-01,5.957180e-07,3.072881e-06
Eeg-eye-state-P,NaiveBayes,72.75,14980.000000,0.497959,0.490612,0.312686,0.450935,0.020746,1.969812e-01,5.957180e-07,3.072881e-06
Eeg-eye-state-P,NaiveBayes,72.75,14980.000000,0.497657,0.476541,0.297273,0.448932,0.021126,1.969812e-01,5.957180e-07,3.072881e-06
Eeg-eye-state-P,NaiveBayes,72.75,14980.000000,0.494353,0.434044,0.292478,0.445594,0.021543,1.969812e-01,5.957180e-07,3.072881e-06
Eeg-eye-state-P,GradientBoost,67.4375,14980.000000,0.799971,0.806920,0.805204,0.806409,2.829113,3.860576e+00,9.015944e-06,4.650678e-05
Eeg-eye-state-P,GradientBoost,67.4375,14980.000000,0.801522,0.813427,0.808236,0.810414,3.131854,3.860576e+00,9.015944e-06,4.650678e-05
Eeg-eye-state-P,GradientBoost,67.4375,14980.000000,0.808824,0.816316,0.814169,0.815421,2.915233,3.860576e+00,9.015944e-06,4.650678e-05
Eeg-eye-state-P,GradientBoost,67.4375,14980.000000,0.801759,0.814020,0.808504,0.810748,3.010067,3.860576e+00,9.015944e-06,4.650678e-05
Eeg-eye-state-P,GradientBoost,67.4375,14980.000000,0.805836,0.815131,0.811789,0.813418,3.074232,3.860576e+00,9.015944e-06,4.650678e-05
Eeg-eye-state-P,Neural,45.8125,14980.000000,0.926106,0.926401,0.926281,0.926235,37.718091,4.172888e+01,9.774673e-05,5.042052e-04
Eeg-eye-state-P,Neural,45.8125,14980.000000,0.896867,0.898157,0.898172,0.898198,37.782335,4.172888e+01,9.774673e-05,5.042052e-04
Eeg-eye-state-P,Neural,45.8125,14980.000000,0.923702,0.924556,0.924561,0.924566,39.293656,4.172888e+01,9.774673e-05,5.042052e-04
Eeg-eye-state-P,Neural,45.8125,14980.000000,0.854809,0.858965,0.858369,0.858812,40.723463,4.172888e+01,9.774673e-05,5.042052e-04
Eeg-eye-state-P,Neural,45.8125,14980.000000,0.859958,0.862703,0.862597,0.862817,36.037992,4.172888e+01,9.774673e-05,5.042052e-04
Electricity,Linear,47.25,45312.000000,0.742392,0.760573,0.755441,0.759903,0.359541,3.343824e+00,7.661548e-06,3.952042e-05
Electricity,Linear,47.25,45312.000000,0.744838,0.764322,0.758218,0.762992,0.231720,3.343824e+00,7.661548e-06,3.952042e-05
Electricity,Linear,47.25,45312.000000,0.743752,0.764479,0.757476,0.762635,0.240584,3.343824e+00,7.661548e-06,3.952042e-05
Electricity,Linear,47.25,45312.000000,0.743124,0.761173,0.756138,0.760539,0.260760,3.343824e+00,7.661548e-06,3.952042e-05
Electricity,Linear,47.25,45312.000000,0.741217,0.760332,0.754555,0.759325,0.153467,3.343824e+00,7.661548e-06,3.952042e-05
Electricity,Forest,33.6875,45312.000000,0.899761,0.903899,0.903795,0.904005,4.059371,2.394636e+01,5.495715e-05,2.834845e-04
Electricity,Forest,33.6875,45312.000000,0.903187,0.908527,0.908095,0.908419,4.814434,2.394636e+01,5.495715e-05,2.834845e-04
Electricity,Forest,33.6875,45312.000000,0.899254,0.904209,0.903922,0.904215,4.218903,2.394636e+01,5.495715e-05,2.834845e-04
Electricity,Forest,33.6875,45312.000000,0.904760,0.908523,0.908458,0.908629,4.325324,2.394636e+01,5.495715e-05,2.834845e-04
Electricity,Forest,33.6875,45312.000000,0.906481,0.911319,0.911006,0.911278,4.482808,2.394636e+01,5.495715e-05,2.834845e-04
Electricity,SupportVector,8.125,45312.000000,0.784673,0.798124,0.795473,0.797859,27.662565,1.586160e+02,3.644317e-04,1.879841e-03
Electricity,SupportVector,8.125,45312.000000,0.787638,0.802116,0.798810,0.801390,24.040579,1.586160e+02,3.644317e-04,1.879841e-03
Electricity,SupportVector,8.125,45312.000000,0.786580,0.801610,0.797988,0.800706,26.566720,1.586160e+02,3.644317e-04,1.879841e-03
Electricity,SupportVector,8.125,45312.000000,0.790149,0.803681,0.800913,0.803244,25.167923,1.586160e+02,3.644317e-04,1.879841e-03
Electricity,SupportVector,8.125,45312.000000,0.787100,0.802025,0.798461,0.801148,23.959645,1.586160e+02,3.644317e-04,1.879841e-03
Electricity,Neighbors,7.8125,45312.000000,0.831933,0.837076,0.837163,0.837471,0.073306,5.140430e+00,1.178943e-05,6.081322e-05
Electricity,Neighbors,7.8125,45312.000000,0.823545,0.830584,0.830365,0.831071,0.081058,5.140430e+00,1.178943e-05,6.081322e-05
Electricity,Neighbors,7.8125,45312.000000,0.829744,0.834950,0.835041,0.835356,0.082893,5.140430e+00,1.178943e-05,6.081322e-05
Electricity,Neighbors,7.8125,45312.000000,0.832356,0.837035,0.837138,0.837343,0.073623,5.140430e+00,1.178943e-05,6.081322e-05
Electricity,Neighbors,7.8125,45312.000000,0.832115,0.838103,0.838072,0.838557,0.072736,5.140430e+00,1.178943e-05,6.081322e-05
Electricity,NaiveBayes,7.8125,45312.000000,0.701267,0.766833,0.717364,0.737504,0.085095,1.344922e+00,3.075842e-06,1.586606e-05
Electricity,NaiveBayes,7.8125,45312.000000,0.684716,0.770119,0.698722,0.726139,0.037868,1.344922e+00,3.075842e-06,1.586606e-05
Electricity,NaiveBayes,7.8125,45312.000000,0.668150,0.765204,0.679492,0.712977,0.037552,1.344922e+00,3.075842e-06,1.586606e-05
Electricity,NaiveBayes,7.8125,45312.000000,0.699273,0.771841,0.715092,0.737144,0.038041,1.344922e+00,3.075842e-06,1.586606e-05
Electricity,NaiveBayes,7.8125,45312.000000,0.688221,0.768198,0.702879,0.728426,0.036522,1.344922e+00,3.075842e-06,1.586606e-05
Electricity,GradientBoost,7.3125,45312.000000,0.820974,0.828504,0.828162,0.828975,4.089652,2.139145e+01,4.910109e-05,2.532773e-04
Electricity,GradientBoost,7.3125,45312.000000,0.822488,0.832291,0.831030,0.832285,4.093023,2.139145e+01,4.910109e-05,2.532773e-04
Electricity,GradientBoost,7.3125,45312.000000,0.825201,0.834956,0.833687,0.834915,3.994675,2.139145e+01,4.910109e-05,2.532773e-04
Electricity,GradientBoost,7.3125,45312.000000,0.827570,0.835461,0.834931,0.835798,3.966189,2.139145e+01,4.910109e-05,2.532773e-04
Electricity,GradientBoost,7.3125,45312.000000,0.830138,0.838306,0.837646,0.838557,4.023001,2.139145e+01,4.910109e-05,2.532773e-04
Electricity,Neural,100.3125,45312.000000,0.820955,0.828887,0.828410,0.829306,170.340472,5.496057e+02,1.261830e-03,6.508877e-03
Electricity,Neural,100.3125,45312.000000,0.813049,0.824224,0.822421,0.824010,68.953036,5.496057e+02,1.261830e-03,6.508877e-03
Electricity,Neural,100.3125,45312.000000,0.818790,0.823504,0.823610,0.823770,108.591875,5.496057e+02,1.261830e-03,6.508877e-03
Electricity,Neural,100.3125,45312.000000,0.822939,0.827756,0.827870,0.828073,123.417774,5.496057e+02,1.261830e-03,6.508877e-03
Electricity,Neural,100.3125,45312.000000,0.818682,0.825097,0.825074,0.825646,76.188869,5.496057e+02,1.261830e-03,6.508877e-03
Electricity-P,Linear,93.3125,45312.000000,0.742392,0.760573,0.755441,0.759903,0.119222,2.398224e+00,5.531707e-06,2.853410e-05
Electricity-P,Linear,93.3125,45312.000000,0.744838,0.764322,0.758218,0.762992,0.128113,2.398224e+00,5.531707e-06,2.853410e-05
Electricity-P,Linear,93.3125,45312.000000,0.743752,0.764479,0.757476,0.762635,0.147629,2.398224e+00,5.531707e-06,2.853410e-05
Electricity-P,Linear,93.3125,45312.000000,0.743124,0.761173,0.756138,0.760539,0.174035,2.398224e+00,5.531707e-06,2.853410e-05
Electricity-P,Linear,93.3125,45312.000000,0.741217,0.760332,0.754555,0.759325,0.116956,2.398224e+00,5.531707e-06,2.853410e-05
Electricity-P,Forest,81.875,45312.000000,0.900370,0.904570,0.904451,0.904667,5.829171,7.744634e+00,1.800132e-05,9.285589e-05
Electricity-P,Forest,81.875,45312.000000,0.901600,0.907112,0.906641,0.906984,5.827545,7.744634e+00,1.800132e-05,9.285589e-05
Electricity-P,Forest,81.875,45312.000000,0.899712,0.904520,0.904268,0.904546,5.839658,7.744634e+00,1.800132e-05,9.285589e-05
Electricity-P,Forest,81.875,45312.000000,0.904419,0.908552,0.908422,0.908629,5.735199,7.744634e+00,1.800132e-05,9.285589e-05
Electricity-P,Forest,81.875,45312.000000,0.908116,0.912469,0.912266,0.912492,5.804345,7.744634e+00,1.800132e-05,9.285589e-05
Electricity-P,SupportVector,48.5625,45312.000000,0.784673,0.798124,0.795473,0.797859,45.630677,5.604711e+01,1.320131e-04,6.809607e-04
Electricity-P,SupportVector,48.5625,45312.000000,0.787638,0.802116,0.798810,0.801390,44.888820,5.604711e+01,1.320131e-04,6.809607e-04
Electricity-P,SupportVector,48.5625,45312.000000,0.786580,0.801610,0.797988,0.800706,44.851234,5.604711e+01,1.320131e-04,6.809607e-04
Electricity-P,SupportVector,48.5625,45312.000000,0.790149,0.803681,0.800913,0.803244,43.640511,5.604711e+01,1.320131e-04,6.809607e-04
Electricity-P,SupportVector,48.5625,45312.000000,0.787100,0.802025,0.798461,0.801148,45.011948,5.604711e+01,1.320131e-04,6.809607e-04
Electricity-P,Neighbors,45.125,45312.000000,0.831933,0.837076,0.837163,0.837471,0.113138,2.539897e+00,5.936609e-06,3.062270e-05
Electricity-P,Neighbors,45.125,45312.000000,0.823545,0.830584,0.830365,0.831071,0.111516,2.539897e+00,5.936609e-06,3.062270e-05
Electricity-P,Neighbors,45.125,45312.000000,0.829744,0.834950,0.835041,0.835356,0.095538,2.539897e+00,5.936609e-06,3.062270e-05
Electricity-P,Neighbors,45.125,45312.000000,0.832356,0.837035,0.837138,0.837343,0.098648,2.539897e+00,5.936609e-06,3.062270e-05
Electricity-P,Neighbors,45.125,45312.000000,0.832115,0.838103,0.838072,0.838557,0.097106,2.539897e+00,5.936609e-06,3.062270e-05
Electricity-P,NaiveBayes,45.125,45312.000000,0.701267,0.766833,0.717364,0.737504,0.050288,1.033668e+00,2.383748e-06,1.229605e-05
Electricity-P,NaiveBayes,45.125,45312.000000,0.684716,0.770119,0.698722,0.726139,0.053503,1.033668e+00,2.383748e-06,1.229605e-05
Electricity-P,NaiveBayes,45.125,45312.000000,0.668150,0.765204,0.679492,0.712977,0.051423,1.033668e+00,2.383748e-06,1.229605e-05
Electricity-P,NaiveBayes,45.125,45312.000000,0.699273,0.771841,0.715092,0.737144,0.051483,1.033668e+00,2.383748e-06,1.229605e-05
Electricity-P,NaiveBayes,45.125,45312.000000,0.688221,0.768198,0.702879,0.728426,0.067642,1.033668e+00,2.383748e-06,1.229605e-05
Electricity-P,GradientBoost,41.1875,45312.000000,0.820974,0.828504,0.828162,0.828975,6.195601,7.702446e+00,1.807405e-05,9.323105e-05
Electricity-P,GradientBoost,41.1875,45312.000000,0.822488,0.832291,0.831030,0.832285,6.116138,7.702446e+00,1.807405e-05,9.323105e-05
Electricity-P,GradientBoost,41.1875,45312.000000,0.825201,0.834956,0.833687,0.834915,6.207589,7.702446e+00,1.807405e-05,9.323105e-05
Electricity-P,GradientBoost,41.1875,45312.000000,0.827570,0.835461,0.834931,0.835798,6.460088,7.702446e+00,1.807405e-05,9.323105e-05
Electricity-P,GradientBoost,41.1875,45312.000000,0.830138,0.838306,0.837646,0.838557,6.100640,7.702446e+00,1.807405e-05,9.323105e-05
Electricity-P,Neural,33.4375,45312.000000,0.823443,0.827893,0.827978,0.828092,31.606606,4.862318e+01,1.143231e-04,5.897106e-04
Electricity-P,Neural,33.4375,45312.000000,0.819257,0.824129,0.824247,0.824451,43.897889,4.862318e+01,1.143231e-04,5.897106e-04
Electricity-P,Neural,33.4375,45312.000000,0.823810,0.827772,0.827757,0.827742,47.821113,4.862318e+01,1.143231e-04,5.897106e-04
Electricity-P,Neural,33.4375,45312.000000,0.829041,0.833233,0.833295,0.833370,42.102665,4.862318e+01,1.143231e-04,5.897106e-04
Electricity-P,Neural,33.4375,45312.000000,0.815850,0.822758,0.822645,0.823328,32.279639,4.862318e+01,1.143231e-04,5.897106e-04
